symbol,name,currency,summary,category_group,category,family,exchange,isin,trading_days,last_price,avg_volume,avg_dollar_volume,liquidity_rank,asset_type,size_metric,market_bucket,candidate_status,candidate_fail_reasons
EZA,iShares MSCI South Africa ETF,USD,"The investment seeks to track the investment results of the MSCI South Africa 25/50 Index.
 The fund normally invests at least 95% of its total assets in the securities of its underlying index and in depositary receipts representing securities in its underlying index. The underlying index uses a capping methodology to limit the weight of any single issuer to a maximum of 25% of the underlying index. The underlying index will include large- and mid-capitalization companies and may change over time. The fund is non-diversified.",Financials,Emerging Markets,BlackRock Asset Management,PCX,,124,72.9000015258789,325454.03225806454,22675325.564464446,408,ETF,575910016.0,equity,FAIL,size_metric<100000000000.0;avg_dollar_volume<1000000000.0
IBDQ,iShares iBonds Dec 2025 Term Corporate ETF,USD,"The investment seeks to track the investment results of the Bloomberg Barclays December 2025 Maturity Corporate Index which composed of U.S. dollar-denominated, investment-grade corporate bonds maturing in 2025.
 The fund generally will invest at least 90% of its assets in the component securities of the underlying index. The underlying index is composed of U.S. dollar-denominated, taxable, investment-grade corporate bonds scheduled to mature after December 31, 2024 and before December 16, 2025.",Fixed Income,Corporate Bonds,BlackRock Asset Management,PCX,,42,25.1200008392334,895986.5,22465018.510578293,409,ETF,2504072960.0,fixed_income,FAIL,market_bucket_not_allowed:fixed_income;size_metric<100000000000.0;avg_dollar_volume<1000000000.0
PLTM,GraniteShares Platinum Trust,USD,"The investment seeks to reflect, at any given time, the value of the assets owned by the Trust at that time less the Trustâs accrued expenses and liabilities as of that time.
 The Shares are intended to constitute a simple and cost-effective means of making an investment similar to an investment in platinum. An investment in allocated physical platinum bullion requires expensive and sometimes complicated arrangements in connection with the assay, transportation and warehousing of the metal. It is non-diversified.",Commodities,,Graniteshares,PCX,,124,20.440000534057617,1077262.9032258063,22266391.42875133,410,ETF,220738192.0,commodity,FAIL,size_metric<100000000000.0;avg_dollar_volume<1000000000.0
FRDM,Alpha Architect Freedom 100 Emerging Markets ETF,USD,"The investment seeks to track the total return performance, before fees and expenses, of the Freedom 100 Emerging Markets Index (the ""index"").
 Under normal circumstances, at least 80% of the fund&#39;s total assets (exclusive of collateral held from securities lending) will be invested in the component securities of the index or in depositary receipts representing such component securities. The index is designed to track the performance of a portfolio of approximately 100 equity securities listed in emerging market countries. The fund is non-diversified.",,Emerging Markets,Alpha Architect,BTS,,124,61.63999938964844,397997.5806451613,22045953.51478823,411,ETF,2539864832.0,equity,FAIL,size_metric<100000000000.0;avg_dollar_volume<1000000000.0
EPP,iShares MSCI Pacific ex Japan ETF,USD,"The investment seeks to track the investment results of the MSCI Pacific ex Japan Index.
 The fund normally invests at least 95% of its total assets in the securities of its underlying index and in depositary receipts representing securities in its underlying index. It will at all times invest at least 90% of its total assets in such securities. The underlying index consists of stocks from the following four countries or regions: Australia, Hong Kong, New Zealand and Singapore. It will include large- and mid-capitalization companies and may change over time. The fund is non-diversified.",Alternatives,Developed Markets,BlackRock Asset Management,PCX,,124,56.709999084472656,416853.2258064517,21998781.17211557,412,ETF,3011300864.0,alternative,FAIL,market_bucket_not_allowed:alternative;size_metric<100000000000.0;avg_dollar_volume<1000000000.0
PRF,Invesco FTSE RAFI US 1000 ETF,USD,"The investment seeks to track the investment results (before fees and expenses) of the FTSE RAFIâ¢ US 1000 Index (the ""underlying index"").
 The fund generally will invest at least 90% of its total assets in the securities that comprise the underlying index. The underlying index is composed of 1,000 common stocks that FTSE International Limited and Research Affiliates LLC strictly in accordance with their guidelines and mandated procedures, include to track the performance of the largest U.S. companies based on the following four fundamental measures: book value, cash flow, sales and dividends.",Financials,Large Cap,Invesco Investment Management,PCX,,124,49.91999816894531,460450.0,21903484.816332787,413,ETF,8748052480.0,equity,FAIL,size_metric<100000000000.0;avg_dollar_volume<1000000000.0
JOYY,Infusive Compounding Global Equities ETF,USD,"The investment seeks to track the investment results, (before fees and expenses) of the Infusive Global Consumer Champions Index.
 Under normal circumstances, the fund seeks to achieve its investment objective by investing at least 80% of its net assets in securities included in the Infusive Global Consumer Champions Index (the ""underlying index""). The underlying index seeks long-term capital appreciation by investing in a portfolio of global, publicly-listed companies that are determined by MSCI, Inc. to meet the definition of a Consumer Alpha company.",Alternatives,Industrials,Infusive,PCX,,124,63.06999969482422,350909.67741935485,21844686.204947196,414,EQUITY,3215216128.0,equity,FAIL,asset_type_not_etf:EQUITY;size_metric<100000000000.0;avg_dollar_volume<1000000000.0
ISTB,iShares Core 1-5 Year USD Bond ETF,USD,"The investment seeks to track the investment results of the Bloomberg Barclays U.S. Universal 1-5 Year Index, which measures the performance of U.S. dollar-denominated taxable bonds that are rated either investment-grade or high yield with remaining effective maturities between one and five years.
 The fund invests at least 90% of its assets in the component securities of the index and in investments that have economic characteristics that are substantially identical to the component securities and may invest up to 10% of its assets in certain futures, options and swap contracts, cash and cash equivalents, as well as in securities not included in the index.",Fixed Income,Corporate Bonds,BlackRock Asset Management,NGM,,124,48.52000045776367,443475.8064516129,21391509.57330273,415,ETF,4738184192.0,fixed_income,FAIL,market_bucket_not_allowed:fixed_income;size_metric<100000000000.0;avg_dollar_volume<1000000000.0
GSIE,Goldman Sachs ActiveBeta International Equity ETF,USD,"The investment seeks to provide investment results that closely correspond, before fees and expenses, to the performance of the Goldman Sachs ActiveBetaÂ® International Equity Index.
 The index is designed to deliver exposure to equity securities of developed market issuers outside of the United States. The fund invests at least 80% of its assets (exclusive of collateral held from securities lending) in securities included in its underlying index, in depositary receipts representing securities included in its underlying index and in underlying stocks in respect of depositary receipts included in its underlying index.",Equities,Developed Markets,Goldman Sachs Asset Management,PCX,,124,45.779998779296875,492465.3225806451,21344316.297789544,416,ETF,5190882816.0,equity,FAIL,size_metric<100000000000.0;avg_dollar_volume<1000000000.0
IWX,iShares Russell Top 200 Value ETF,USD,"The investment seeks to track the investment results of the Russell Top 200 Value Index, which measures the performance of the largest capitalization value sector of the U.S. equity market.
 The fund generally will invest at least 90% of its assets in the component securities of the underlying index and may invest up to 10% of its assets in certain futures, options and swap contracts, cash and cash equivalents, including shares of money market funds advised by BFA or its affiliates, as well as in securities not included in the underlying index, but which BFA believes will help the fund track the underlying index.",Equities,Value,BlackRock Asset Management,PCX,,124,96.94000244140624,227667.74193548388,21203011.20823891,417,ETF,3405358336.0,equity,FAIL,size_metric<100000000000.0;avg_dollar_volume<1000000000.0
IJJ,iShares S&P Mid-Cap 400 Value ETF,USD,"The investment seeks to track the investment results of the S&P MidCap 400 Value IndexTM, which measures the performance of the mid-capitalization value sector of the U.S. equity market.
 The fund generally invests at least 90% of its assets in securities of the underlying index and in depositary receipts representing securities of the underlying index. It may invest the remainder of its assets in certain futures, options and swap contracts, cash and cash equivalents, as well as in securities not included in the underlying index, but which the advisor believes will help the fund track the underlying index.",Financials,Value,BlackRock Asset Management,PCX,,124,138.44000244140625,155973.38709677418,20842940.084094387,418,ETF,5530678272.0,equity,FAIL,size_metric<100000000000.0;avg_dollar_volume<1000000000.0
MOO,VanEck Vectors Agribusiness ETF,USD,"The investment seeks to replicate as closely as possible, before fees and expenses, the price and yield performance of the MVISÂ® Global Agribusiness Index.
 The fund normally invests at least 80% of its total assets in securities that comprise the fund&#39;s benchmark index. The index includes equity securities of companies that generate at least 50% of their revenues from agri-chemicals, animal health and fertilizers, seeds and traits, from farm/irrigation equipment and farm machinery, aquaculture and fishing, livestock, cultivation and plantations and trading of agricultural products. It is non-diversified.",Alternatives,Materials,VanEck Asset Management,PCX,,124,83.75,252860.48387096773,20563636.546793293,419,ETF,938000000.0,alternative,FAIL,market_bucket_not_allowed:alternative;size_metric<100000000000.0;avg_dollar_volume<1000000000.0
BUG,Global X Cybersecurity ETF,USD,"The investment seeks to provide investment results that correspond generally to the price and yield performance, before fees and expenses, of the Indxx Cybersecurity Index.
 The fund invests at least 80% of its total assets in the securities of the underlying index and in American Depositary Receipts (""ADRs"") and Global Depositary Receipts (""GDRs"") based on the securities in the underlying index. The underlying index is designed to provide exposure to exchange-listed companies that are positioned to benefit from increased adoption of cybersecurity technology. The fund is non-diversified.",Information Technology,,Global X Funds,NGM,,124,25.049999237060547,753015.3225806452,20498748.573283225,420,ETF,827116288.0,equity,FAIL,size_metric<100000000000.0;avg_dollar_volume<1000000000.0
IYC,iShares U.S. Consumer Services ETF,USD,"The investment seeks to track the investment results of the Dow Jones U.S. Consumer Services Capped Index.
 The fund generally invests at least 90% of its assets in securities of the underlying index and in depositary receipts representing securities of the underlying index. The underlying index measures the performance of domestic equities in the consumer services industry.",Consumer Discretionary,Consumer Discretionary,BlackRock Asset Management,PCX,,124,103.4800033569336,196915.32258064515,20107172.215363286,421,ETF,465660000.0,equity,FAIL,size_metric<100000000000.0;avg_dollar_volume<1000000000.0
IYJ,iShares U.S. Industrials ETF,USD,"The investment seeks to track the investment results of the Dow Jones U.S. Industrials Index composed of U.S. equities in the industrials sector.
 The fund generally invests at least 90% of its assets in securities of the underlying index and in depositary receipts representing securities of the underlying index. The underlying index measures the performance of the industrials sector of the U.S. equity market.",Industrials,Industrials,BlackRock Asset Management,BTS,,124,156.42999267578125,132207.25806451612,20099676.716060024,422,ETF,915115456.0,equity,FAIL,size_metric<100000000000.0;avg_dollar_volume<1000000000.0
SLYV,SPDR S&P 600 Small Cap Value ETF,USD,"The investment seeks to provide investment results that, before fees and expenses, correspond generally to the total return performance of the S&P SmallCap 600 Value Index.
 The fund generally invests substantially all, but at least 80%, of its total assets in the securities comprising the index. The index measures the performance of the small-capitalization value segment of the U.S. equity market. It may purchase a subset of the securities in the index in an effort to hold a portfolio of securities with generally the same risk and return characteristics of the index.",Equities,Small Cap,State Street Global Advisors,PCX,,124,99.47000122070312,211259.67741935485,19851002.117027774,423,ETF,3481658880.0,equity,FAIL,size_metric<100000000000.0;avg_dollar_volume<1000000000.0
FLTR,VanEck Vectors Investment Grade Floating Rate ETF,USD,"The investment seeks to replicate as closely as possible, before fees and expenses, the price and yield performance of the MVISÂ® US Investment Grade Floating Rate Index (the ""Floating Rate Index"").
 The fund normally invests at least 80% of its total assets in securities that comprise the fund&#39;s benchmark index. The index is comprised of U.S. dollar-denominated floating rate notes issued by corporate entities or similar commercial entities that are public reporting companies in the United States and rated investment grade. The fund is non-diversified.",Fixed Income,Corporate Bonds,VanEck Asset Management,PCX,,124,25.450000762939453,785831.4516129033,19821107.28526731,424,ETF,2656467456.0,fixed_income,FAIL,market_bucket_not_allowed:fixed_income;size_metric<100000000000.0;avg_dollar_volume<1000000000.0
DSI,iShares MSCI KLD 400 Social ETF,USD,"The investment seeks to track the investment results of the MSCI KLD 400 Social Index composed of U.S. companies that have positive environmental, social and governance characteristics.
 The fund generally invests at least 90% of its assets in securities of the underlying index and in depositary receipts representing securities of the underlying index. The underlying index is a free float-adjusted market capitalization index designed to target U.S. companies that have positive environmental, social and governance (""ESG"") characteristics.",Financials,Factors,BlackRock Asset Management,PCX,,124,130.8699951171875,155651.61290322582,19790009.097616132,425,ETF,4616724480.0,equity,FAIL,size_metric<100000000000.0;avg_dollar_volume<1000000000.0
XSMO,Invesco S&P SmallCap Momentum ETF,USD,"The investment seeks to track the investment results (before fees and expenses) of the S&P SmallCap 600 Momentum Index (the ""underlying index"").
 The fund generally will invest at least 90% of its total assets in the securities that comprise the underlying index. Strictly in accordance with its guidelines and mandated procedures, the index provider compiles, maintains and calculates the underlying index, which is composed of constituents of the S&P SmallCap 600Â® that have the highest ""momentum score.""",Financials,Small Cap,Invesco Investment Management,PCX,,124,82.66000366210938,258003.2258064516,19469136.389676984,426,ETF,2279374848.0,equity,FAIL,size_metric<100000000000.0;avg_dollar_volume<1000000000.0
TFI,SPDR Nuveen Bloomberg Barclays Municipal Bond ETF,USD,"The investment seeks investment results that correspond generally to the price and yield performance of the Bloomberg Barclays Municipal Managed Money 1-25 Years Index.
 The fund invests substantially all, but at least 80%, of its total assets in the securities comprising the index and in securities that the Sub-Adviser determines have economic characteristics that are substantially identical to the economic characteristics of the securities that comprise the index. The index is designed to track the U.S. fully tax-exempt bond market.",Fixed Income,Municipal Bonds,State Street Global Advisors,PCX,,124,45.56999969482422,428441.93548387097,19436799.04716861,427,ETF,3029603072.0,fixed_income,FAIL,market_bucket_not_allowed:fixed_income;size_metric<100000000000.0;avg_dollar_volume<1000000000.0
RPV,Invesco S&P 500 Pure Value ETF,USD,"The investment seeks to track the investment results (before fees and expenses) of the S&P 500Â® Pure Value Index (the ""underlying index"").
 The fund generally will invest at least 90% of its total assets in the securities that comprise the underlying index. The underlying index is composed of a subset of securities from the S&P 500Â® Index that exhibit strong value characteristics.",Equities,Value,Invesco Investment Management,PCX,,124,108.02999877929688,184537.90322580645,19386275.444572203,428,ETF,1646970368.0,equity,FAIL,size_metric<100000000000.0;avg_dollar_volume<1000000000.0
IBDR,iShares iBonds Dec 2026 Term Corporate ETF,USD,"The investment seeks to track the investment results of the Bloomberg Barclays December 2026 Maturity Corporate Index composed of U.S. dollar-denominated, investment-grade corporate bonds maturing in 2026.
 The fund generally will invest at least 90% of its assets in the component securities of the underlying index, and may invest up to 10% of its assets in certain futures, options and swap contracts, cash and cash equivalents. The index includes U.S. dollar-denominated, investment-grade securities publicly issued by U.S. and non-U.S. corporate issuers that have $300 million or more of outstanding face value at the time of inclusion.",Fixed Income,Corporate Bonds,BlackRock Asset Management,PCX,,124,24.200000762939453,806919.3548387097,19356741.085749287,429,ETF,3675741184.0,fixed_income,FAIL,market_bucket_not_allowed:fixed_income;size_metric<100000000000.0;avg_dollar_volume<1000000000.0
FXN,First Trust Energy AlphaDEX Fund,USD,"The investment seeks results that correspond generally to the price and yield (before the fund&#39;s fees and expenses) of an equity index called the StrataQuantÂ® Energy Index.
 The fund will normally invest at least 90% of its net assets (including investment borrowings) in the common stocks that comprise the index. The index is a modified equal-dollar weighted index designed by IDI to objectively identify and select stocks from the Russell 1000Â® Index in the energy sector that may generate positive alpha relative to traditional passive-style indices through the use of the AlphaDEXÂ® selection methodology.",Energy,Energy,First Trust Advisors,PCX,,124,20.739999771118164,958598.3870967742,19345238.279561073,430,ETF,1197176192.0,equity,FAIL,size_metric<100000000000.0;avg_dollar_volume<1000000000.0
KNG,FT Cboe Vest S&P 500 Dividend Aristocrats Target Income ETF,USD,"The investment seeks investment results that correspond generally to the price and yield of an equity index called the Cboe S&P 500Â® Dividend Aristocrats Target Income Index Monthly Series.
 The fund invests at least 80% of its total assets in the common stocks and call options that comprise the index. The index is designed with the primary goal of generating an annualized level of income from stock dividends and option premiums that is approximately 3% over the annual dividend yield of the S&P 500Â® Index and a secondary goal of generating capital appreciation based on the price returns of the equity securities contained in the index. It is non-diversified.",Financials,Large Cap,FT Portfolios,BTS,,124,49.16999816894531,393937.9032258064,19283412.631296344,431,ETF,3376234496.0,equity,FAIL,size_metric<100000000000.0;avg_dollar_volume<1000000000.0
PFFA,Virtus InfraCap U.S. Preferred Stock ETF,USD,"The investment seeks current income and, secondarily, capital appreciation.
 Under normal market conditions, the fund will invest not less than 80% of its net assets (plus the amount of any borrowings for investment purposes) in U.S. preferred stock, and in derivatives and other instruments that have economic characteristics similar to such investments. The Sub-Adviser actively manages the fund&#39;s assets pursuant to a variety of quantitative, qualitative and relative valuation factors. The fund is non-diversified.",Financials,Corporate Bonds,Virtus,PCX,,124,21.65999984741211,906832.258064516,19080873.64192163,432,ETF,2122320512.0,equity,FAIL,size_metric<100000000000.0;avg_dollar_volume<1000000000.0
IDU,iShares U.S. Utilities ETF,USD,"The investment seeks to track the investment results of the Dow Jones U.S. Utilities Index.
 The fund generally invests at least 90% of its assets in securities of the underlying index and in depositary receipts representing securities of the underlying index. The underlying index measures the performance of the utilities sector of the U.S. equity market and may include large-, mid- or small-capitalization companies. The fund is non-diversified.",Utilities,Utilities,BlackRock Asset Management,PCX,,124,116.30999755859376,171010.48387096773,19042461.78900811,433,ETF,680413504.0,equity,FAIL,size_metric<100000000000.0;avg_dollar_volume<1000000000.0
IBDT,iShares iBonds Dec 2028 Term Corporate ETF,USD,"The investment seeks to track the investment results of the Bloomberg Barclays December 2028 Maturity Corporate Index composed of U.S. dollar-denominated, investment-grade corporate bonds maturing in 2028.
 The fund generally will invest at least 90% of its assets in the component securities of the index, except during the last months of its operations. The index consists of U.S. dollar-denominated, investment-grade securities publicly issued by U.S. and non-U.S. corporate issuers that have $300 million or more of outstanding face value at the time of inclusion. The fund is non-diversified.",Fixed Income,Corporate Bonds,BlackRock Asset Management,PCX,,124,25.31999969482422,755190.3225806452,18999426.805385467,434,ETF,3822699264.0,fixed_income,FAIL,market_bucket_not_allowed:fixed_income;size_metric<100000000000.0;avg_dollar_volume<1000000000.0
GVI,iShares Intermediate Government/Credit Bond ETF,USD,"The investment seeks to track the investment results of the Bloomberg Barclays U.S. Intermediate Government/Credit Bond Index.
 The fund generally invests at least 90% of its assets in securities of the underlying index. The index measures the performance of U.S. dollar-denominated U.S. Treasury bonds, government-related bonds (i.e., U.S. and non-U.S. agencies, sovereign, supranational and local authority debt) and investment-grade U.S. corporate bonds that have a remaining maturity of greater than one year and less than ten years.",Fixed Income,Government Bonds,BlackRock Asset Management,BTS,,124,106.83000183105467,177042.74193548388,18851870.452960845,435,ETF,3834059776.0,fixed_income,FAIL,market_bucket_not_allowed:fixed_income;size_metric<100000000000.0;avg_dollar_volume<1000000000.0
VCR,Vanguard Consumer Discretionary Index Fund ETF Shares,USD,"The investment seeks to track the performance of a benchmark index.
 The fund employs an indexing investment approach designed to track the performance of the MSCI US Investable Market Index/Consumer Discretionary 25/50, an index made up of stocks of large, mid-size, and small U.S. companies within the consumer discretionary sector, as classified under the Global Industry Classification Standard. The Advisor attempts to replicate the target index by seeking to invest all, or substantially all, of its assets in the stocks that make up the index, in order to hold each stock in approximately the same proportion as its weighting in the index. It is non-diversified.",Consumer Discretionary,Value,Vanguard Asset Management,PCX,,124,390.1400146484375,49120.16129032258,18774870.999022458,436,ETF,6162764800.0,equity,FAIL,size_metric<100000000000.0;avg_dollar_volume<1000000000.0
EWQ,iShares MSCI France ETF,USD,"The investment seeks to track the investment results of the MSCI France Index.
 The fund will at all times invest at least 80% of its assets in the securities of its underlying index and in depositary receipts representing securities in its underlying index. The underlying index primarily consists of stocks traded on the Paris Stock Exchange. It will include large- and mid-capitalization companies and may change over time. The fund is non-diversified.",Equities,Developed Markets,BlackRock Asset Management,PCX,,124,46.130001068115234,420145.1612903226,18760886.65241426,437,ETF,1328544000.0,equity,FAIL,size_metric<100000000000.0;avg_dollar_volume<1000000000.0
VOOV,Vanguard S&P 500 Value Index Fund ETF Shares,USD,"The investment seeks to track the performance of a benchmark index that measures the investment return of large-capitalization value stocks in the United States.
 The fund employs an indexing investment approach designed to track the performance of the S&P 500Â® Value Index, which represents the value companies, as determined by the index sponsor, of the S&P 500 Index. The index measures the performance of large-capitalization value companies in the United States.",Financials,Value,Vanguard Asset Management,PCX,,124,210.5399932861328,90674.19354838708,18673051.864291776,438,ETF,6235962368.0,equity,FAIL,size_metric<100000000000.0;avg_dollar_volume<1000000000.0
IBDS,iShares iBonds Dec 2027 Term Corporate ETF,USD,"The investment seeks to meet its investment objective generally by investing in component securities of the Bloomberg Barclays December 2027 Maturity Corporate Index.
 The fund generally will invest at least 90% of its assets in the component securities of the underlying index, except during the last months of the fund&#39;s operations, and may invest up to 10% of its assets in certain futures, options and swap contracts, cash and cash equivalents, including shares of money market funds. The index is composed of U.S. dollar-denominated, investment-grade corporate bonds maturing in 2027.",Fixed Income,Corporate Bonds,BlackRock Asset Management,PCX,,124,24.209999084472656,770729.0322580645,18501443.91174778,439,ETF,3769689088.0,fixed_income,FAIL,market_bucket_not_allowed:fixed_income;size_metric<100000000000.0;avg_dollar_volume<1000000000.0
SCHY,Schwab Strategic Trust - Schwab International Dividend Equity ETF,USD,"The Schwab International Dividend Equity ETF (SCHY) is an exchange-traded fund designed to track the total return of the Dow Jones International Dividend 100 Index. This ETF focuses on providing investment results that closely correspond to the performance of dividend-paying stocks in developed countries outside the United States, offering investors exposure to international dividend-paying equities. Schwab is headquartered in Westlake, Texas.",Fixed Income,Developed Markets,,PCX,,124,32.709999084472656,599261.2903225806,18456542.86365509,440,ETF,2120010112.0,fixed_income,FAIL,market_bucket_not_allowed:fixed_income;size_metric<100000000000.0;avg_dollar_volume<1000000000.0
FXO,First Trust Financials AlphaDEX Fund,USD,"The investment seeks investment results that correspond generally to the price and yield (before the fund&#39;s fees and expenses) of an equity index called the StrataQuantÂ® Financials Index.
 The fund will invest at least 90% of its net assets (including investment borrowings) in the common stocks and real estate investment trusts that comprise the index. The index is a modified equal-dollar weighted index designed by IDI to objectively identify and select stocks from the Russell 1000Â® Index in the financial services sector that may generate positive alpha relative to traditional passive-style indices through the use of the AlphaDEXÂ® selection methodology.",Financials,Financials,First Trust Advisors,PCX,,124,59.369998931884766,314990.32258064515,18454905.026146673,441,ETF,1045554240.0,equity,FAIL,size_metric<100000000000.0;avg_dollar_volume<1000000000.0
UFO,Procure Space ETF,USD,"The investment seeks investment results that correspond generally to the performance, before the fund&#39;s fees and expenses, of an equity index called the ""S-Network Space Index"".
 The fund invests, under normal circumstances, at least 80% of its net assets in companies of the underlying index that receive at least 50% of their revenues or profits from space-related businesses. The underlying index is designed to serve as an equity benchmark for a globally traded portfolio of companies that are engaged in space-related business, such as those utilizing satellite technology. The fund is non-diversified.",Industrials,,Procure ETF Trust,NMS,,124,52.20000076293945,415643.5483870968,18433857.8243794,442,ETF,376194656.0,equity,FAIL,size_metric<100000000000.0;avg_dollar_volume<1000000000.0
IBDU,iShares iBonds Dec 2029 Term Corporate ETF,USD,"The investment seeks to track the investment results of the Bloomberg Barclays December 2029 Maturity Corporate Index (the ""underlying index"").
 The fund is a term fund that will terminate on or about December 15, 2029, at which time it will distribute its remaining net assets to shareholders pursuant to a plan of liquidation. The underlying index is composed of U.S. dollar-denominated, taxable, investment-grade (as determined by Bloomberg Index Services Limited (the ""index provider"" or ""Bloomberg"")) corporate bonds scheduled to mature after December 31, 2028 and before December 16, 2029. The fund is non-diversified.",Fixed Income,Corporate Bonds,BlackRock Asset Management,PCX,,124,23.290000915527344,795759.6774193548,18410650.811804496,443,ETF,3721309952.0,fixed_income,FAIL,market_bucket_not_allowed:fixed_income;size_metric<100000000000.0;avg_dollar_volume<1000000000.0
RYT,Invesco S&P 500 Equal Weight Technology ETF,USD,"The investment seeks to track the investment results (before fees and expenses) of the S&P 500Â® Equal Weight Information Technology Index (the ""underlying index"").
 The fund generally will invest at least 90% of its total assets in the securities that comprise the underlying index. The underlying index is composed of all of the components of the S&P 500Â® Information Technology Index, an index that contains the common stocks of all companies included in the S&P 500Â® Index that are classified as members of the information technology services sector, as defined according to the Global Industry Classification Standard (""GICS"").",Equities,Technology,Invesco Investment Management,PCX,,123,49.619998931884766,398372.5447154472,18202409.71822745,444,ETF,2898158080.0,equity,FAIL,size_metric<100000000000.0;avg_dollar_volume<1000000000.0
SPMB,SPDR Portfolio Mortgage Backed Bond ETF,USD,"The investment seeks to provide investment results that, before fees and expenses, correspond generally to the price and yield performance of the Bloomberg Barclays U.S. MBS Index.
 The fund generally invests substantially all, but at least 80%, of its total assets in the securities comprising the index and in securities that the Adviser determines have economic characteristics that are substantially identical to the economic characteristics of the securities that comprise the index. The index is designed to measure the performance of the U.S. agency mortgage pass-through segment of the U.S. investment grade bond market.",Fixed Income,,State Street Global Advisors,PCX,,124,22.479999542236328,817595.9677419355,18201510.140660506,445,ETF,6901172224.0,fixed_income,FAIL,market_bucket_not_allowed:fixed_income;size_metric<100000000000.0;avg_dollar_volume<1000000000.0
BSCQ,Invesco BulletShares 2026 Corporate Bond ETF,USD,"The investment seeks to track the investment results (before fees and expenses) of the Nasdaq BulletSharesÂ® USD Corporate Bond 2026 Index (the ""underlying index"").
 The fund generally will invest at least 80% of its total assets in securities that comprise the underlying index. The underlying index seeks to measure the performance of a portfolio of U.S. dollar-denominated investment grade corporate bonds with maturities or, in some cases, ""effective maturities"" in the year 2026 (collectively, ""2026 Bonds"").",Fixed Income,Corporate Bonds,Invesco Investment Management,NGM,,124,19.565000534057617,932608.0645161292,18088467.28944009,446,ETF,4024314624.0,fixed_income,FAIL,market_bucket_not_allowed:fixed_income;size_metric<100000000000.0;avg_dollar_volume<1000000000.0
IBDV,iShares iBonds Dec 2030 Term Corporate ETF,USD,"The investment seeks to track the investment results of the Bloomberg Barclays December 2030 Maturity Corporate Index.
 The fund generally will invest at least 90% of its assets in the component securities of the underlying index. The underlying index consists of U.S. dollar-denominated, investment-grade securities issued by U.S. and non-U.S. corporate issuers that have $300 million or more of outstanding face value at the time of inclusion. It is non-diversified.",Fixed Income,Corporate Bonds,BlackRock Asset Management,PCX,,124,21.950000762939453,820262.9032258064,17896920.802419417,447,ETF,3001761280.0,fixed_income,FAIL,market_bucket_not_allowed:fixed_income;size_metric<100000000000.0;avg_dollar_volume<1000000000.0
ACWV,iShares MSCI Global Min Vol Factor ETF,USD,"The investment seeks to track the investment results of the MSCI ACWI Minimum Volatility (USD) Index.
 The fund generally will invest at least 90% of its assets in the component securities of the underlying index and in investments that have economic characteristics that are substantially identical to the component securities of the underlying index. The index measures the combined performance of equity securities in both developed and emerging markets that, in the aggregate, have lower volatility relative to the large- and mid-cap developed and emerging markets.",Alternatives,Blend,BlackRock Asset Management,BTS,,124,120.98999786376952,148362.90322580645,17831689.11405994,448,ETF,6243083776.0,alternative,FAIL,market_bucket_not_allowed:alternative;size_metric<100000000000.0;avg_dollar_volume<1000000000.0
MUNI,PIMCO Intermediate Municipal Bond Active Exchange-Traded Fund,USD,"The investment seeks attractive tax-exempt income, consistent with preservation of capital.
 The fund invests at least 80% of its assets in a diversified portfolio of debt securities whose interest is, in the opinion of bond counsel for the issuer at the time of issuance, exempt from federal income tax (""Municipal Bonds""). It may invest 25% or more of its total assets in Municipal Bonds that finance similar projects, such as those relating to education, health care, housing, transportation, and utilities, and 25% or more of its total assets in industrial development bonds.",Fixed Income,Municipal Bonds,PIMCO Global Advisors,PCX,,124,52.439998626708984,340566.93548387097,17763724.105336588,449,ETF,2766325504.0,fixed_income,FAIL,market_bucket_not_allowed:fixed_income;size_metric<100000000000.0;avg_dollar_volume<1000000000.0
SMLF,iShares MSCI USA Small-Cap Multifactor ETF,USD,"The investment seeks to track the MSCI USA Small Cap Diversified Multiple-Factor Index.
 The fund will invest at least 80% of its assets in the component securities of its index and in investments that have economic characteristics that are substantially identical to the component securities of its index and may invest up to 20% of its assets in certain futures, options and swap contracts, cash and cash equivalents. The index is designed to select equities from the MSCI USA Small Cap Index that have high exposure to four investment style factors: value, quality, momentum and low size, maintaining a level of risk similar to that of the parent index.",,Small Cap,BlackRock Asset Management,PCX,,124,80.7300033569336,231248.38709677415,17741036.162868623,450,ETF,3281827072.0,other,FAIL,market_bucket_not_allowed:other;size_metric<100000000000.0;avg_dollar_volume<1000000000.0
