symbol,name,currency,summary,category_group,category,family,exchange,isin,trading_days,last_price,avg_volume,avg_dollar_volume,liquidity_rank,asset_type,size_metric,market_bucket,candidate_status,candidate_fail_reasons
SCHC,Schwab International Small-Cap Equity ETF,USD,"The investment seeks to track as closely as possible, before fees and expenses, the total return of the FTSE Developed Small Cap ex US Liquid Index.
 The index is comprised of small capitalization companies in developed countries outside the United States. The fund will invest at least 90% of its net assets in stocks, including depositary receipts representing securities of the index; such depositary receipts may be in the form of American Depositary Receipts, Global Depositary Receipts and European Depositary Receipts.",Financials,Small Cap,Schwab ETFs,PCX,,124,50.08000183105469,500428.2258064517,23360392.732681766,406,ETF,4986403840.0,equity,FAIL,avg_dollar_volume<32081725.046145532;avg_dollar_volume<100000000.0
ARKX,ARK Space Exploration & Innovation ETF,USD,"The investment seeks long-term growth of capital.
 The fund is an actively-managed exchange-traded fund (""ETF"") that will invest under normal circumstances primarily (at least 80% of its assets) in domestic and foreign equity securities of companies that are engaged in its investment theme of Space Exploration and Innovation. Under normal circumstances, substantially all of the fund&#39;s assets will be invested in equity securities, including common stocks, partnership interests, business trust shares and other equity investments or ownership interests in business enterprises. It is non-diversified.",Industrials,,ARK ETF Trust,BTS,,124,32.810001373291016,722962.0967741936,22799624.57723156,407,ETF,717327296.0,equity,FAIL,size_metric<3216781056.0;avg_dollar_volume<32081725.046145532;avg_dollar_volume<100000000.0
EZA,iShares MSCI South Africa ETF,USD,"The investment seeks to track the investment results of the MSCI South Africa 25/50 Index.
 The fund normally invests at least 95% of its total assets in the securities of its underlying index and in depositary receipts representing securities in its underlying index. The underlying index uses a capping methodology to limit the weight of any single issuer to a maximum of 25% of the underlying index. The underlying index will include large- and mid-capitalization companies and may change over time. The fund is non-diversified.",Financials,Emerging Markets,BlackRock Asset Management,PCX,,124,72.9000015258789,325454.03225806454,22675325.564464446,408,ETF,575910016.0,equity,FAIL,size_metric<3216781056.0;avg_dollar_volume<32081725.046145532;avg_dollar_volume<100000000.0
PLTM,GraniteShares Platinum Trust,USD,"The investment seeks to reflect, at any given time, the value of the assets owned by the Trust at that time less the Trustâs accrued expenses and liabilities as of that time.
 The Shares are intended to constitute a simple and cost-effective means of making an investment similar to an investment in platinum. An investment in allocated physical platinum bullion requires expensive and sometimes complicated arrangements in connection with the assay, transportation and warehousing of the metal. It is non-diversified.",Commodities,,Graniteshares,PCX,,124,20.440000534057617,1077262.9032258063,22266391.42875133,410,ETF,220738192.0,commodity,FAIL,size_metric<3216781056.0;avg_dollar_volume<32081725.046145532;avg_dollar_volume<100000000.0
FRDM,Alpha Architect Freedom 100 Emerging Markets ETF,USD,"The investment seeks to track the total return performance, before fees and expenses, of the Freedom 100 Emerging Markets Index (the ""index"").
 Under normal circumstances, at least 80% of the fund&#39;s total assets (exclusive of collateral held from securities lending) will be invested in the component securities of the index or in depositary receipts representing such component securities. The index is designed to track the performance of a portfolio of approximately 100 equity securities listed in emerging market countries. The fund is non-diversified.",,Emerging Markets,Alpha Architect,BTS,,124,61.63999938964844,397997.5806451613,22045953.51478823,411,ETF,2539864832.0,equity,FAIL,size_metric<3216781056.0;avg_dollar_volume<32081725.046145532;avg_dollar_volume<100000000.0
EPP,iShares MSCI Pacific ex Japan ETF,USD,"The investment seeks to track the investment results of the MSCI Pacific ex Japan Index.
 The fund normally invests at least 95% of its total assets in the securities of its underlying index and in depositary receipts representing securities in its underlying index. It will at all times invest at least 90% of its total assets in such securities. The underlying index consists of stocks from the following four countries or regions: Australia, Hong Kong, New Zealand and Singapore. It will include large- and mid-capitalization companies and may change over time. The fund is non-diversified.",Alternatives,Developed Markets,BlackRock Asset Management,PCX,,124,56.709999084472656,416853.2258064517,21998781.17211557,412,ETF,3011300864.0,equity,FAIL,size_metric<3216781056.0;avg_dollar_volume<32081725.046145532;avg_dollar_volume<100000000.0
PRF,Invesco FTSE RAFI US 1000 ETF,USD,"The investment seeks to track the investment results (before fees and expenses) of the FTSE RAFIâ¢ US 1000 Index (the ""underlying index"").
 The fund generally will invest at least 90% of its total assets in the securities that comprise the underlying index. The underlying index is composed of 1,000 common stocks that FTSE International Limited and Research Affiliates LLC strictly in accordance with their guidelines and mandated procedures, include to track the performance of the largest U.S. companies based on the following four fundamental measures: book value, cash flow, sales and dividends.",Financials,Large Cap,Invesco Investment Management,PCX,,124,49.91999816894531,460450.0,21903484.816332787,413,ETF,8748052480.0,equity,FAIL,avg_dollar_volume<32081725.046145532;avg_dollar_volume<100000000.0
JOYY,Infusive Compounding Global Equities ETF,USD,"The investment seeks to track the investment results, (before fees and expenses) of the Infusive Global Consumer Champions Index.
 Under normal circumstances, the fund seeks to achieve its investment objective by investing at least 80% of its net assets in securities included in the Infusive Global Consumer Champions Index (the ""underlying index""). The underlying index seeks long-term capital appreciation by investing in a portfolio of global, publicly-listed companies that are determined by MSCI, Inc. to meet the definition of a Consumer Alpha company.",Alternatives,Industrials,Infusive,PCX,,124,63.06999969482422,350909.67741935485,21844686.204947196,414,EQUITY,3215216128.0,equity,FAIL,asset_type_not_etf:EQUITY;size_metric<3216781056.0;avg_dollar_volume<32081725.046145532;avg_dollar_volume<100000000.0
GSIE,Goldman Sachs ActiveBeta International Equity ETF,USD,"The investment seeks to provide investment results that closely correspond, before fees and expenses, to the performance of the Goldman Sachs ActiveBetaÂ® International Equity Index.
 The index is designed to deliver exposure to equity securities of developed market issuers outside of the United States. The fund invests at least 80% of its assets (exclusive of collateral held from securities lending) in securities included in its underlying index, in depositary receipts representing securities included in its underlying index and in underlying stocks in respect of depositary receipts included in its underlying index.",Equities,Developed Markets,Goldman Sachs Asset Management,PCX,,124,45.779998779296875,492465.3225806451,21344316.297789544,416,ETF,5190882816.0,equity,FAIL,avg_dollar_volume<32081725.046145532;avg_dollar_volume<100000000.0
IWX,iShares Russell Top 200 Value ETF,USD,"The investment seeks to track the investment results of the Russell Top 200 Value Index, which measures the performance of the largest capitalization value sector of the U.S. equity market.
 The fund generally will invest at least 90% of its assets in the component securities of the underlying index and may invest up to 10% of its assets in certain futures, options and swap contracts, cash and cash equivalents, including shares of money market funds advised by BFA or its affiliates, as well as in securities not included in the underlying index, but which BFA believes will help the fund track the underlying index.",Equities,Value,BlackRock Asset Management,PCX,,124,96.94000244140624,227667.74193548388,21203011.20823891,417,ETF,3405358336.0,equity,FAIL,avg_dollar_volume<32081725.046145532;avg_dollar_volume<100000000.0
IJJ,iShares S&P Mid-Cap 400 Value ETF,USD,"The investment seeks to track the investment results of the S&P MidCap 400 Value IndexTM, which measures the performance of the mid-capitalization value sector of the U.S. equity market.
 The fund generally invests at least 90% of its assets in securities of the underlying index and in depositary receipts representing securities of the underlying index. It may invest the remainder of its assets in certain futures, options and swap contracts, cash and cash equivalents, as well as in securities not included in the underlying index, but which the advisor believes will help the fund track the underlying index.",Financials,Value,BlackRock Asset Management,PCX,,124,138.44000244140625,155973.38709677418,20842940.084094387,418,ETF,5530678272.0,equity,FAIL,avg_dollar_volume<32081725.046145532;avg_dollar_volume<100000000.0
MOO,VanEck Vectors Agribusiness ETF,USD,"The investment seeks to replicate as closely as possible, before fees and expenses, the price and yield performance of the MVISÂ® Global Agribusiness Index.
 The fund normally invests at least 80% of its total assets in securities that comprise the fund&#39;s benchmark index. The index includes equity securities of companies that generate at least 50% of their revenues from agri-chemicals, animal health and fertilizers, seeds and traits, from farm/irrigation equipment and farm machinery, aquaculture and fishing, livestock, cultivation and plantations and trading of agricultural products. It is non-diversified.",Alternatives,Materials,VanEck Asset Management,PCX,,124,83.75,252860.48387096773,20563636.546793293,419,ETF,938000000.0,equity,FAIL,size_metric<3216781056.0;avg_dollar_volume<32081725.046145532;avg_dollar_volume<100000000.0
BUG,Global X Cybersecurity ETF,USD,"The investment seeks to provide investment results that correspond generally to the price and yield performance, before fees and expenses, of the Indxx Cybersecurity Index.
 The fund invests at least 80% of its total assets in the securities of the underlying index and in American Depositary Receipts (""ADRs"") and Global Depositary Receipts (""GDRs"") based on the securities in the underlying index. The underlying index is designed to provide exposure to exchange-listed companies that are positioned to benefit from increased adoption of cybersecurity technology. The fund is non-diversified.",Information Technology,,Global X Funds,NGM,,124,25.049999237060547,753015.3225806452,20498748.573283225,420,ETF,827116288.0,equity,FAIL,size_metric<3216781056.0;avg_dollar_volume<32081725.046145532;avg_dollar_volume<100000000.0
IYC,iShares U.S. Consumer Services ETF,USD,"The investment seeks to track the investment results of the Dow Jones U.S. Consumer Services Capped Index.
 The fund generally invests at least 90% of its assets in securities of the underlying index and in depositary receipts representing securities of the underlying index. The underlying index measures the performance of domestic equities in the consumer services industry.",Consumer Discretionary,Consumer Discretionary,BlackRock Asset Management,PCX,,124,103.4800033569336,196915.32258064515,20107172.215363286,421,ETF,465660000.0,equity,FAIL,size_metric<3216781056.0;avg_dollar_volume<32081725.046145532;avg_dollar_volume<100000000.0
IYJ,iShares U.S. Industrials ETF,USD,"The investment seeks to track the investment results of the Dow Jones U.S. Industrials Index composed of U.S. equities in the industrials sector.
 The fund generally invests at least 90% of its assets in securities of the underlying index and in depositary receipts representing securities of the underlying index. The underlying index measures the performance of the industrials sector of the U.S. equity market.",Industrials,Industrials,BlackRock Asset Management,BTS,,124,156.42999267578125,132207.25806451612,20099676.716060024,422,ETF,915115456.0,equity,FAIL,size_metric<3216781056.0;avg_dollar_volume<32081725.046145532;avg_dollar_volume<100000000.0
SLYV,SPDR S&P 600 Small Cap Value ETF,USD,"The investment seeks to provide investment results that, before fees and expenses, correspond generally to the total return performance of the S&P SmallCap 600 Value Index.
 The fund generally invests substantially all, but at least 80%, of its total assets in the securities comprising the index. The index measures the performance of the small-capitalization value segment of the U.S. equity market. It may purchase a subset of the securities in the index in an effort to hold a portfolio of securities with generally the same risk and return characteristics of the index.",Equities,Small Cap,State Street Global Advisors,PCX,,124,99.47000122070312,211259.67741935485,19851002.117027774,423,ETF,3481658880.0,equity,FAIL,avg_dollar_volume<32081725.046145532;avg_dollar_volume<100000000.0
DSI,iShares MSCI KLD 400 Social ETF,USD,"The investment seeks to track the investment results of the MSCI KLD 400 Social Index composed of U.S. companies that have positive environmental, social and governance characteristics.
 The fund generally invests at least 90% of its assets in securities of the underlying index and in depositary receipts representing securities of the underlying index. The underlying index is a free float-adjusted market capitalization index designed to target U.S. companies that have positive environmental, social and governance (""ESG"") characteristics.",Financials,Factors,BlackRock Asset Management,PCX,,124,130.8699951171875,155651.61290322582,19790009.097616132,425,ETF,4616724480.0,equity,FAIL,avg_dollar_volume<32081725.046145532;avg_dollar_volume<100000000.0
XSMO,Invesco S&P SmallCap Momentum ETF,USD,"The investment seeks to track the investment results (before fees and expenses) of the S&P SmallCap 600 Momentum Index (the ""underlying index"").
 The fund generally will invest at least 90% of its total assets in the securities that comprise the underlying index. Strictly in accordance with its guidelines and mandated procedures, the index provider compiles, maintains and calculates the underlying index, which is composed of constituents of the S&P SmallCap 600Â® that have the highest ""momentum score.""",Financials,Small Cap,Invesco Investment Management,PCX,,124,82.66000366210938,258003.2258064516,19469136.389676984,426,ETF,2279374848.0,equity,FAIL,size_metric<3216781056.0;avg_dollar_volume<32081725.046145532;avg_dollar_volume<100000000.0
RPV,Invesco S&P 500 Pure Value ETF,USD,"The investment seeks to track the investment results (before fees and expenses) of the S&P 500Â® Pure Value Index (the ""underlying index"").
 The fund generally will invest at least 90% of its total assets in the securities that comprise the underlying index. The underlying index is composed of a subset of securities from the S&P 500Â® Index that exhibit strong value characteristics.",Equities,Value,Invesco Investment Management,PCX,,124,108.02999877929688,184537.90322580645,19386275.444572203,428,ETF,1646970368.0,equity,FAIL,size_metric<3216781056.0;avg_dollar_volume<32081725.046145532;avg_dollar_volume<100000000.0
FXN,First Trust Energy AlphaDEX Fund,USD,"The investment seeks results that correspond generally to the price and yield (before the fund&#39;s fees and expenses) of an equity index called the StrataQuantÂ® Energy Index.
 The fund will normally invest at least 90% of its net assets (including investment borrowings) in the common stocks that comprise the index. The index is a modified equal-dollar weighted index designed by IDI to objectively identify and select stocks from the Russell 1000Â® Index in the energy sector that may generate positive alpha relative to traditional passive-style indices through the use of the AlphaDEXÂ® selection methodology.",Energy,Energy,First Trust Advisors,PCX,,124,20.739999771118164,958598.3870967742,19345238.279561073,430,ETF,1197176192.0,commodity,FAIL,size_metric<3216781056.0;avg_dollar_volume<32081725.046145532;avg_dollar_volume<100000000.0
KNG,FT Cboe Vest S&P 500 Dividend Aristocrats Target Income ETF,USD,"The investment seeks investment results that correspond generally to the price and yield of an equity index called the Cboe S&P 500Â® Dividend Aristocrats Target Income Index Monthly Series.
 The fund invests at least 80% of its total assets in the common stocks and call options that comprise the index. The index is designed with the primary goal of generating an annualized level of income from stock dividends and option premiums that is approximately 3% over the annual dividend yield of the S&P 500Â® Index and a secondary goal of generating capital appreciation based on the price returns of the equity securities contained in the index. It is non-diversified.",Financials,Large Cap,FT Portfolios,BTS,,124,49.16999816894531,393937.9032258064,19283412.631296344,431,ETF,3376234496.0,equity,FAIL,avg_dollar_volume<32081725.046145532;avg_dollar_volume<100000000.0
PFFA,Virtus InfraCap U.S. Preferred Stock ETF,USD,"The investment seeks current income and, secondarily, capital appreciation.
 Under normal market conditions, the fund will invest not less than 80% of its net assets (plus the amount of any borrowings for investment purposes) in U.S. preferred stock, and in derivatives and other instruments that have economic characteristics similar to such investments. The Sub-Adviser actively manages the fund&#39;s assets pursuant to a variety of quantitative, qualitative and relative valuation factors. The fund is non-diversified.",Financials,Corporate Bonds,Virtus,PCX,,124,21.65999984741211,906832.258064516,19080873.64192163,432,ETF,2122320512.0,equity,FAIL,size_metric<3216781056.0;avg_dollar_volume<32081725.046145532;avg_dollar_volume<100000000.0
IDU,iShares U.S. Utilities ETF,USD,"The investment seeks to track the investment results of the Dow Jones U.S. Utilities Index.
 The fund generally invests at least 90% of its assets in securities of the underlying index and in depositary receipts representing securities of the underlying index. The underlying index measures the performance of the utilities sector of the U.S. equity market and may include large-, mid- or small-capitalization companies. The fund is non-diversified.",Utilities,Utilities,BlackRock Asset Management,PCX,,124,116.30999755859376,171010.48387096773,19042461.78900811,433,ETF,680413504.0,equity,FAIL,size_metric<3216781056.0;avg_dollar_volume<32081725.046145532;avg_dollar_volume<100000000.0
VCR,Vanguard Consumer Discretionary Index Fund ETF Shares,USD,"The investment seeks to track the performance of a benchmark index.
 The fund employs an indexing investment approach designed to track the performance of the MSCI US Investable Market Index/Consumer Discretionary 25/50, an index made up of stocks of large, mid-size, and small U.S. companies within the consumer discretionary sector, as classified under the Global Industry Classification Standard. The Advisor attempts to replicate the target index by seeking to invest all, or substantially all, of its assets in the stocks that make up the index, in order to hold each stock in approximately the same proportion as its weighting in the index. It is non-diversified.",Consumer Discretionary,Value,Vanguard Asset Management,PCX,,124,390.1400146484375,49120.16129032258,18774870.999022458,436,ETF,6162764800.0,equity,FAIL,avg_dollar_volume<32081725.046145532;avg_dollar_volume<100000000.0
EWQ,iShares MSCI France ETF,USD,"The investment seeks to track the investment results of the MSCI France Index.
 The fund will at all times invest at least 80% of its assets in the securities of its underlying index and in depositary receipts representing securities in its underlying index. The underlying index primarily consists of stocks traded on the Paris Stock Exchange. It will include large- and mid-capitalization companies and may change over time. The fund is non-diversified.",Equities,Developed Markets,BlackRock Asset Management,PCX,,124,46.130001068115234,420145.1612903226,18760886.65241426,437,ETF,1328544000.0,equity,FAIL,size_metric<3216781056.0;avg_dollar_volume<32081725.046145532;avg_dollar_volume<100000000.0
VOOV,Vanguard S&P 500 Value Index Fund ETF Shares,USD,"The investment seeks to track the performance of a benchmark index that measures the investment return of large-capitalization value stocks in the United States.
 The fund employs an indexing investment approach designed to track the performance of the S&P 500Â® Value Index, which represents the value companies, as determined by the index sponsor, of the S&P 500 Index. The index measures the performance of large-capitalization value companies in the United States.",Financials,Value,Vanguard Asset Management,PCX,,124,210.5399932861328,90674.19354838708,18673051.864291776,438,ETF,6235962368.0,equity,FAIL,avg_dollar_volume<32081725.046145532;avg_dollar_volume<100000000.0
SCHY,Schwab Strategic Trust - Schwab International Dividend Equity ETF,USD,"The Schwab International Dividend Equity ETF (SCHY) is an exchange-traded fund designed to track the total return of the Dow Jones International Dividend 100 Index. This ETF focuses on providing investment results that closely correspond to the performance of dividend-paying stocks in developed countries outside the United States, offering investors exposure to international dividend-paying equities. Schwab is headquartered in Westlake, Texas.",Fixed Income,Developed Markets,,PCX,,124,32.709999084472656,599261.2903225806,18456542.86365509,440,ETF,2120010112.0,equity,FAIL,size_metric<3216781056.0;avg_dollar_volume<32081725.046145532;avg_dollar_volume<100000000.0
FXO,First Trust Financials AlphaDEX Fund,USD,"The investment seeks investment results that correspond generally to the price and yield (before the fund&#39;s fees and expenses) of an equity index called the StrataQuantÂ® Financials Index.
 The fund will invest at least 90% of its net assets (including investment borrowings) in the common stocks and real estate investment trusts that comprise the index. The index is a modified equal-dollar weighted index designed by IDI to objectively identify and select stocks from the Russell 1000Â® Index in the financial services sector that may generate positive alpha relative to traditional passive-style indices through the use of the AlphaDEXÂ® selection methodology.",Financials,Financials,First Trust Advisors,PCX,,124,59.369998931884766,314990.32258064515,18454905.026146673,441,ETF,1045554240.0,equity,FAIL,size_metric<3216781056.0;avg_dollar_volume<32081725.046145532;avg_dollar_volume<100000000.0
UFO,Procure Space ETF,USD,"The investment seeks investment results that correspond generally to the performance, before the fund&#39;s fees and expenses, of an equity index called the ""S-Network Space Index"".
 The fund invests, under normal circumstances, at least 80% of its net assets in companies of the underlying index that receive at least 50% of their revenues or profits from space-related businesses. The underlying index is designed to serve as an equity benchmark for a globally traded portfolio of companies that are engaged in space-related business, such as those utilizing satellite technology. The fund is non-diversified.",Industrials,,Procure ETF Trust,NMS,,124,52.20000076293945,415643.5483870968,18433857.8243794,442,ETF,376194656.0,equity,FAIL,size_metric<3216781056.0;avg_dollar_volume<32081725.046145532;avg_dollar_volume<100000000.0
RYT,Invesco S&P 500 Equal Weight Technology ETF,USD,"The investment seeks to track the investment results (before fees and expenses) of the S&P 500Â® Equal Weight Information Technology Index (the ""underlying index"").
 The fund generally will invest at least 90% of its total assets in the securities that comprise the underlying index. The underlying index is composed of all of the components of the S&P 500Â® Information Technology Index, an index that contains the common stocks of all companies included in the S&P 500Â® Index that are classified as members of the information technology services sector, as defined according to the Global Industry Classification Standard (""GICS"").",Equities,Technology,Invesco Investment Management,PCX,,123,49.619998931884766,398372.5447154472,18202409.71822745,444,ETF,2898158080.0,equity,FAIL,size_metric<3216781056.0;avg_dollar_volume<32081725.046145532;avg_dollar_volume<100000000.0
ACWV,iShares MSCI Global Min Vol Factor ETF,USD,"The investment seeks to track the investment results of the MSCI ACWI Minimum Volatility (USD) Index.
 The fund generally will invest at least 90% of its assets in the component securities of the underlying index and in investments that have economic characteristics that are substantially identical to the component securities of the underlying index. The index measures the combined performance of equity securities in both developed and emerging markets that, in the aggregate, have lower volatility relative to the large- and mid-cap developed and emerging markets.",Alternatives,Blend,BlackRock Asset Management,BTS,,124,120.98999786376952,148362.90322580645,17831689.11405994,448,ETF,6243083776.0,equity,FAIL,avg_dollar_volume<32081725.046145532;avg_dollar_volume<100000000.0
DBA,Invesco DB Agriculture Fund,USD,"The investment seeks to track changes, whether positive or negative, in the level of the DBIQ Diversified Agriculture Index Excess Returnâ¢ (the âindexâ) over time, plus the excess, if any, of the sum of the fundâs Treasury Income, Money Market Income and T-Bill ETF Income, over the expenses of the fund.
 The index, which is comprised of one or more underlying commodities (âindex commoditiesâ), is intended to reflect the agricultural sector. The fund pursues its investment objective by investing in a portfolio of exchange-traded futures.",Commodities,,Invesco Investment Management,PCX,,124,27.170000076293945,665960.4838709678,17679018.037146907,451,ETF,749892032.0,commodity,FAIL,size_metric<3216781056.0;avg_dollar_volume<32081725.046145532;avg_dollar_volume<100000000.0
DLN,WisdomTree U.S. LargeCap Dividend Fund,USD,"The investment seeks to track the price and yield performance, before fees and expenses, of the WisdomTree U.S. LargeCap Dividend Index.
 Under normal circumstances, at least 95% of the fund&#39;s total assets (exclusive of collateral held from securities lending) will be invested in component securities of the index and investments that have economic characteristics that are substantially identical to the economic characteristics of such component securities. The index is a fundamentally weighted index that is comprised of the large-capitalization segment of the U.S. dividend-paying market. The fund is non-diversified.",Equities,Large Cap,WisdomTree Asset Management,PCX,,124,92.54000091552734,196747.5806451613,17463418.273304354,454,ETF,5646111232.0,equity,FAIL,avg_dollar_volume<32081725.046145532;avg_dollar_volume<100000000.0
IAT,iShares U.S. Regional Banks ETF,USD,"The investment seeks to track the investment results of the Dow Jones U.S. Select Regional Banks Index.
 The fund generally invests at least 90% of its assets in securities of the index and in depositary receipts representing securities of the index. The underlying index measures the performance of the regional bank sector of the U.S. equity market and is a subset of the Dow Jones U.S. Bank Index. The fund is non-diversified.",Financials,Developed Markets,BlackRock Asset Management,PCX,,124,57.70000076293945,325872.5806451613,17448843.80223059,455,ETF,568383936.0,equity,FAIL,size_metric<3216781056.0;avg_dollar_volume<32081725.046145532;avg_dollar_volume<100000000.0
FLTW,Franklin FTSE Taiwan ETF,USD,"The investment seeks to provide investment results that closely correspond, before fees and expenses, to the performance of the FTSE Taiwan RIC Capped Index (the FTSE Taiwan Capped Index).
 Under normal market conditions, the fund invests at least 80% of its assets in the component securities of the FTSE Taiwan Capped Index and in depositary receipts representing such securities. The FTSE Taiwan Capped Index is based on the FTSE Taiwan Index and is designed to measure the performance of Taiwanese large- and mid-capitalization stocks. The fund is non-diversified.",Fixed Income,Emerging Markets,Franklink Templeton Investments,PCX,,124,77.37000274658203,259883.8709677419,17446060.43149579,456,ETF,1443664896.0,equity,FAIL,size_metric<3216781056.0;avg_dollar_volume<32081725.046145532;avg_dollar_volume<100000000.0
UTES,Virtus Reaves Utilities ETF,USD,"The investment seeks to provide total return through a combination of capital appreciation and income.
 The fund invests not less than 80% of its net assets (plus the amount of any borrowings for investment purposes) in equity securities of companies in the Utility Sector (""Utility Sector Companies""). The manager considers a company to be a ""Utility Sector Company"" if at least 50% of the company&#39;s assets or customers are committed to, or at least 50% of the company&#39;s revenues, gross income or profits derive from, the provision of products, services or equipment for the generation or distribution of electricity, gas or water. The fund is non-diversified.",Utilities,,Virtus,PCX,,124,82.66000366210938,214380.64516129033,17279695.356141366,458,ETF,1413398656.0,equity,FAIL,size_metric<3216781056.0;avg_dollar_volume<32081725.046145532;avg_dollar_volume<100000000.0
EEMA,iShares MSCI Emerging Markets Asia ETF,USD,"The investment seeks to track the investment results of the MSCI EM Asia Custom Capped Index.
 The fund generally will invest at least 90% of its assets in the component securities of the underlying index and in investments that have economic characteristics that are substantially identical to the component securities of the underlying index. The underlying index is designed to measure equity market performance in the emerging market countries of Asia. It will include large- and mid-capitalization companies and may change over time.",Financials,Emerging Markets,BlackRock Asset Management,NGM,,124,105.05999755859376,175095.16129032258,17247479.418594606,460,ETF,798456000.0,equity,FAIL,size_metric<3216781056.0;avg_dollar_volume<32081725.046145532;avg_dollar_volume<100000000.0
QSY,WisdomTree U.S. Quality Shareholder Yield Fund,USD,"The investment seeks income and capital appreciation.
 The fund, an exchange traded fund, is actively managed using a model-based approach. It seeks to achieve its investment objective by investing primarily in U.S. equity securities that provide a high ""total shareholder yield"" and exhibit favorable quality characteristics that demonstrate a company&#39;s profitability, such as strong ROE and/or ROA. The fund invests primarily in equity securities of companies domiciled in the U.S. or listed on a U.S. exchange. The advisor generally expects to invest in large- and mid-capitalization companies and may invest in any sector. The fund is non-diversified.",Alternatives,Large Cap,WisdomTree Asset Management,PCX,,123,96.83000183105467,182268.72357723577,17201068.431761578,462,ETF,96815200.0,equity,FAIL,size_metric<3216781056.0;avg_dollar_volume<32081725.046145532;avg_dollar_volume<100000000.0
VAW,Vanguard Materials Index Fund ETF Shares,USD,"The investment seeks to track the performance of a benchmark index.
 The fund employs an indexing investment approach designed to track the performance of the MSCI US Investable Market Index (IMI)/Materials 25/50, an index made up of stocks of large, mid-size, and small U.S. companies within the materials sector, as classified under the Global Industry Classification Standard (GICS). The Advisor attempts to replicate the target index by seeking to invest all, or substantially all, of its assets in the stocks that make up the index, in order to hold each stock in approximately the same proportion as its weighting in the index. The fund is non-diversified.",Materials,Small Cap,Vanguard Asset Management,PCX,,124,233.4499969482422,77417.74193548386,17076855.546274494,463,ETF,4337299456.0,equity,FAIL,avg_dollar_volume<32081725.046145532;avg_dollar_volume<100000000.0
REM,iShares Mortgage Real Estate Capped ETF,USD,"The investment seeks to track the investment results of the FTSE NAREIT All Mortgage Capped Index composed of U.S. real estate investment trusts (""REITs"") that hold U.S. residential and commercial mortgages.
 The fund generally will invest at least 90% of its assets in the component securities of the underlying index and may invest up to 10% of its assets in certain futures, options and swap contracts, cash and cash equivalents. The underlying index measures the performance of the residential and commercial mortgage real estate, mortgage finance and savings associations sectors of the U.S. equity market. The fund is non-diversified.",Real Estate,REITs,BlackRock Asset Management,BTS,,124,22.86000061035156,768826.6129032258,16872468.374766074,464,ETF,545352064.0,equity,FAIL,size_metric<3216781056.0;avg_dollar_volume<32081725.046145532;avg_dollar_volume<100000000.0
VNM,VanEck Vectors Vietnam ETF,USD,"The investment seeks to replicate as closely as possible, before fees and expenses, the price and yield performance of the MVISÂ® Vietnam Index.
 The fund normally invests at least 80% of its total assets in securities that comprise the fund&#39;s benchmark index. The index includes securities of Vietnamese companies. A company is generally considered to be a Vietnamese company if it is incorporated in Vietnam or is incorporated outside of Vietnam but has at least 50% of its revenues/related assets in Vietnam. It is non-diversified.",Financials,Emerging Markets,VanEck Asset Management,BTS,,124,18.65999984741211,926453.2258064516,16811148.475850012,466,ETF,516124416.0,equity,FAIL,size_metric<3216781056.0;avg_dollar_volume<32081725.046145532;avg_dollar_volume<100000000.0
OMFL,Invesco Russell 1000 Dynamic Multifactor ETF,USD,"The investment seeks to track the investment results (before fees and expenses) of the Russell 1000Â® Invesco Dynamic Multifactor Index.
 The fund generally will invest at least 80% of its total assets in the securities that comprise the underlying index. The underlying index is designed to select equity securities from within the Russell 1000Â® Index, which measures the performance of the 1,000 largest-capitalization companies in the United States. The fund is non-diversified.",Financials,Large Cap,Invesco Investment Management,BTS,,124,64.18000030517578,273904.8387096774,16808782.449491564,467,ETF,4184172800.0,equity,FAIL,avg_dollar_volume<32081725.046145532;avg_dollar_volume<100000000.0
FUTY,Fidelity MSCI Utilities Index ETF,USD,"The investment seeks to provide investment returns that correspond, before fees and expenses, generally to the performance of the MSCI USA IMI Utilities 25/50 Index.
 The fund invests at least 80% of assets in securities included in the fund&#39;s underlying index. The fund&#39;s underlying index is the MSCI USA IMI Utilities 25/50 Index, which represents the performance of the utilities sector in the U.S. equity market. It may or may not hold all of the securities in the MSCI USA IMI Utilities 25/50 Index. The fund is non-diversified.",Utilities,Utilities,Fidelity Investments,PCX,,124,59.459999084472656,287919.3548387097,16550601.08259878,470,ETF,2437556224.0,equity,FAIL,size_metric<3216781056.0;avg_dollar_volume<32081725.046145532;avg_dollar_volume<100000000.0
